44,1,0,0,0,0,0,5,0,0
0,98,1,0,0,0,0,1,0,0
0,0,99,0,0,0,0,1,0,0
0,0,2,68,0,0,4,5,7,0
0,0,0,2,61,2,21,0,0,0
0,0,0,0,0,100,0,0,0,0
0,0,1,0,7,0,73,0,5,0
0,1,1,0,0,0,1,97,0,0
0,0,0,18,0,0,2,0,80,0
0,0,1,0,0,0,0,0,0,99
