11,5,0,0,0,1,0,33,0,0
0,91,0,0,0,0,0,8,1,0
0,0,95,0,0,3,0,1,0,1
0,5,3,47,1,1,4,6,9,10
0,0,1,2,62,6,10,0,0,5
0,0,0,0,1,96,1,0,0,2
0,0,0,0,26,1,54,0,2,3
0,1,0,0,0,1,0,94,0,4
0,0,0,14,0,0,2,0,84,0
0,0,2,0,0,1,0,0,0,97
