15,4,0,0,0,1,0,30,0,0
0,94,1,0,0,0,0,4,1,0
0,0,100,0,0,0,0,0,0,0
0,6,7,38,0,1,4,8,15,7
0,0,1,3,52,5,21,0,0,4
0,0,4,0,2,91,1,0,0,2
0,0,1,1,15,1,63,0,3,2
0,1,3,0,0,1,0,93,0,2
0,0,0,8,0,0,0,0,92,0
0,0,5,0,1,1,1,0,0,92
