47,1,0,0,0,0,0,2,0,0
0,99,0,0,0,0,0,1,0,0
0,0,99,0,0,0,0,1,0,0
0,0,2,73,1,0,4,2,4,0
0,0,0,2,71,1,12,0,0,0
0,0,0,0,0,99,1,0,0,0
0,0,1,0,7,0,74,0,4,0
0,0,1,0,0,1,1,97,0,0
0,0,0,23,0,0,1,0,76,0
0,0,0,0,0,0,0,0,0,100
