46,1,0,0,0,0,0,3,0,0
0,99,0,0,0,0,0,1,0,0
0,0,99,0,0,0,0,1,0,0
0,0,2,69,1,0,4,3,7,0
0,0,0,2,73,1,10,0,0,0
0,0,0,0,0,100,0,0,0,0
0,0,1,0,9,0,72,0,4,0
0,1,1,0,0,0,1,96,0,1
0,0,0,18,0,0,1,0,81,0
0,0,0,0,0,0,0,0,0,100
